LoadID,Date,Year,Month,MonthName,Quarter,DayType,Carrier,Dispatcher,Terminal,Origin,Destination,Route,DistanceMiles,LoadType,WeatherImpact,AppointmentType,DelayCause,Responsibility,ScheduledTransitHours,ActualTransitHours,DelayMinutes,DelayCategory,OperationalStatus,StrictOnTimeStatus,ServiceLevel
1582,2024-01-12,2024,1,Jan,Q1,Weekday,NorthTrail,R. Davis,Fargo,Fargo,Chicago,Fargo to Chicago,638,Dry,Rain,Strict,Weather,External,10.9,11.3,22,On-Time,On-Time,Late,On-Time
4159,2024-01-12,2024,1,Jan,Q1,Weekday,RoadBull,R. Davis,Minneapolis,Winnipeg,Minneapolis,Winnipeg to Minneapolis,573,Flatbed,Snow,Standard,Dock Delay,Shipper/Receiver,12.0,13.5,92,Moderate,Late,Late,At-Risk
1786,2024-01-12,2024,1,Jan,Q1,Weekday,SwiftLine,R. Davis,Winnipeg,Grand Forks,Chicago,Grand Forks to Chicago,598,Dry,None,Strict,Weather,External,10.8,12.3,90,Minor,Late,Late,At-Risk
1052,2024-01-12,2024,1,Jan,Q1,Weekday,NorthTrail,J. Lee,Fargo,Sioux Falls,Omaha,Sioux Falls to Omaha,746,Reefer,None,Standard,High Wind Shutdown,External,14.9,24.3,562,Severe,Late,Late,Failure
4610,2024-01-12,2024,1,Jan,Q1,Weekday,RoadBull,A. Smith,Minneapolis,Fargo,Winnipeg,Fargo to Winnipeg,700,Dry,None,Strict,Traffic,Carrier,13.4,13.8,25,On-Time,On-Time,Late,On-Time
4819,2024-01-13,2024,1,Jan,Q1,Weekend,RoadBull,M. Clark,Fargo,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,319,Dry,High Wind,Open,Traffic,Carrier,6.1,7.5,85,Minor,Late,Late,At-Risk
2735,2024-01-13,2024,1,Jan,Q1,Weekend,RoadBull,M. Clark,Des Moines,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,625,Flatbed,Rain,Standard,Dock Delay,Shipper/Receiver,11.3,11.7,23,On-Time,On-Time,Late,On-Time
2753,2024-01-13,2024,1,Jan,Q1,Weekend,RoadBull,M. Clark,Des Moines,Fargo,Chicago,Fargo to Chicago,948,Flatbed,High Wind,Strict,Dock Delay,Shipper/Receiver,17.8,20.5,163,Moderate,Late,Late,Failure
3638,2024-01-13,2024,1,Jan,Q1,Weekend,SwiftLine,M. Clark,Minneapolis,Sioux Falls,Omaha,Sioux Falls to Omaha,1163,Dry,Rain,Standard,Traffic,Carrier,19.5,20.2,43,Minor,On-Time,Late,On-Time
2604,2024-01-13,2024,1,Jan,Q1,Weekend,NorthTrail,J. Lee,Minneapolis,Winnipeg,Chicago,Winnipeg to Chicago,340,Dry,None,Strict,Traffic,Carrier,7.2,7.2,0,On-Time,On-Time,On-Time,On-Time
2008,2024-01-13,2024,1,Jan,Q1,Weekend,SwiftLine,J. Lee,Winnipeg,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,399,Dry,Snow,Standard,Traffic,Carrier,8.2,9.4,72,Minor,Late,Late,At-Risk
2665,2024-01-13,2024,1,Jan,Q1,Weekend,RoadBull,J. Lee,Winnipeg,Fargo,Kansas City,Fargo to Kansas City,783,Flatbed,High Wind,Strict,Dispatch/Planning,Carrier,16.0,17.0,58,Minor,Late,Late,On-Time
746,2024-01-13,2024,1,Jan,Q1,Weekend,FastFreight,J. Lee,Minneapolis,Fargo,Winnipeg,Fargo to Winnipeg,789,Reefer,Rain,Standard,Dispatch/Planning,Carrier,16.5,20.6,244,Severe,Late,Late,Failure
3819,2024-01-13,2024,1,Jan,Q1,Weekend,RoadBull,A. Smith,Des Moines,Fargo,Kansas City,Fargo to Kansas City,224,Dry,Snow,Strict,Dispatch/Planning,Carrier,4.8,5.1,19,On-Time,On-Time,Late,On-Time
1842,2024-01-13,2024,1,Jan,Q1,Weekend,SwiftLine,J. Lee,Minneapolis,Sioux Falls,Kansas City,Sioux Falls to Kansas City,311,Dry,Snow,Standard,Dock Delay,Shipper/Receiver,6.0,6.1,8,On-Time,On-Time,On-Time,On-Time
4023,2024-01-13,2024,1,Jan,Q1,Weekend,RoadBull,A. Smith,Winnipeg,Winnipeg,Minneapolis,Winnipeg to Minneapolis,335,Reefer,High Wind,Standard,Dock Delay,Shipper/Receiver,6.5,11.0,272,Severe,Late,Late,Failure
4998,2024-01-13,2024,1,Jan,Q1,Weekend,NorthTrail,J. Lee,Winnipeg,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,854,Dry,Snow,Open,Traffic,Carrier,14.9,15.7,46,Minor,Late,Late,On-Time
3694,2024-01-13,2024,1,Jan,Q1,Weekend,NorthTrail,M. Clark,Minneapolis,Grand Forks,Omaha,Grand Forks to Omaha,915,Dry,High Wind,Open,Inspection,External,16.4,17.9,93,Moderate,Late,Late,At-Risk
3603,2024-01-14,2024,1,Jan,Q1,Weekend,RoadBull,M. Clark,Minneapolis,Fargo,Minneapolis,Fargo to Minneapolis,571,Dry,None,Standard,Inspection,External,11.6,12.4,51,Minor,Late,Late,At-Risk
42,2024-01-14,2024,1,Jan,Q1,Weekend,RoadBull,M. Clark,Des Moines,Minneapolis,Omaha,Minneapolis to Omaha,706,Flatbed,None,Strict,Dock Delay,Shipper/Receiver,11.9,11.9,0,On-Time,On-Time,On-Time,On-Time
1448,2024-01-14,2024,1,Jan,Q1,Weekend,NorthTrail,R. Davis,Winnipeg,Sioux Falls,Chicago,Sioux Falls to Chicago,410,Dry,None,Standard,Hurricane Disruption,External,8.7,17.4,525,Severe,Late,Late,Failure
2015,2024-01-14,2024,1,Jan,Q1,Weekend,FastFreight,R. Davis,Winnipeg,Winnipeg,Chicago,Winnipeg to Chicago,800,Dry,None,Standard,Dispatch/Planning,Carrier,16.8,16.8,0,On-Time,On-Time,On-Time,On-Time
4659,2024-01-14,2024,1,Jan,Q1,Weekend,RoadBull,R. Davis,Des Moines,Winnipeg,Kansas City,Winnipeg to Kansas City,846,Dry,None,Strict,Weather,External,15.3,16.6,78,Minor,Late,Late,On-Time
2694,2024-01-14,2024,1,Jan,Q1,Weekend,RoadBull,M. Clark,Winnipeg,Winnipeg,Minneapolis,Winnipeg to Minneapolis,1002,Dry,None,Standard,Traffic,Carrier,17.5,18.8,76,Minor,Late,Late,At-Risk
1392,2024-01-14,2024,1,Jan,Q1,Weekend,FastFreight,A. Smith,Fargo,Sioux Falls,Chicago,Sioux Falls to Chicago,468,Dry,Snow,Standard,Dock Delay,Shipper/Receiver,8.5,8.5,2,On-Time,On-Time,On-Time,On-Time
4939,2024-01-14,2024,1,Jan,Q1,Weekend,FastFreight,A. Smith,Fargo,Grand Forks,Chicago,Grand Forks to Chicago,717,Dry,None,Strict,Breakdown,Carrier,13.7,13.7,0,On-Time,On-Time,On-Time,On-Time
792,2024-01-15,2024,1,Jan,Q1,Weekday,RoadBull,A. Smith,Fargo,Minneapolis,Winnipeg,Minneapolis to Winnipeg,1153,Flatbed,Snow,Standard,Weather,External,21.6,22.7,63,Minor,Late,Late,At-Risk
108,2024-01-15,2024,1,Jan,Q1,Weekday,SwiftLine,R. Davis,Minneapolis,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,431,Dry,None,Strict,Weather,External,8.9,9.2,21,On-Time,On-Time,Late,On-Time
76,2024-01-15,2024,1,Jan,Q1,Weekday,SwiftLine,R. Davis,Des Moines,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,302,Dry,High Wind,Strict,Traffic,External,5.2,5.2,0,On-Time,On-Time,On-Time,On-Time
4598,2024-01-15,2024,1,Jan,Q1,Weekday,RoadBull,A. Smith,Des Moines,Fargo,Minneapolis,Fargo to Minneapolis,623,Dry,Snow,Standard,Breakdown,Carrier,11.9,11.9,0,On-Time,On-Time,On-Time,On-Time
4769,2024-01-15,2024,1,Jan,Q1,Weekday,FastFreight,M. Clark,Fargo,Grand Forks,Winnipeg,Grand Forks to Winnipeg,281,Dry,Snow,Standard,Dock Delay,Shipper/Receiver,5.4,7.1,103,Moderate,Late,Late,At-Risk
810,2024-01-15,2024,1,Jan,Q1,Weekday,FastFreight,J. Lee,Fargo,Winnipeg,Chicago,Winnipeg to Chicago,335,Dry,Rain,Strict,Traffic,Carrier,6.0,6.0,0,On-Time,On-Time,On-Time,On-Time
4833,2024-01-15,2024,1,Jan,Q1,Weekday,SwiftLine,J. Lee,Minneapolis,Fargo,Winnipeg,Fargo to Winnipeg,511,Dry,Snow,Strict,Traffic,Carrier,8.6,8.6,0,On-Time,On-Time,On-Time,On-Time
669,2024-01-15,2024,1,Jan,Q1,Weekday,SwiftLine,M. Clark,Fargo,Grand Forks,Kansas City,Grand Forks to Kansas City,507,Dry,None,Open,Traffic,External,10.9,11.3,26,On-Time,On-Time,Late,On-Time
2880,2024-01-15,2024,1,Jan,Q1,Weekday,FastFreight,J. Lee,Des Moines,Fargo,Kansas City,Fargo to Kansas City,483,Flatbed,None,Standard,Traffic,Driver,9.4,9.5,6,On-Time,On-Time,On-Time,On-Time
4590,2024-01-16,2024,1,Jan,Q1,Weekday,NorthTrail,J. Lee,Fargo,Grand Forks,Winnipeg,Grand Forks to Winnipeg,1035,Flatbed,Snow,Standard,Weather,External,19.7,20.6,54,Minor,Late,Late,At-Risk
2329,2024-01-16,2024,1,Jan,Q1,Weekday,RoadBull,R. Davis,Winnipeg,Grand Forks,Winnipeg,Grand Forks to Winnipeg,388,Dry,Snow,Standard,Traffic,External,7.9,7.9,0,On-Time,On-Time,On-Time,On-Time
359,2024-01-16,2024,1,Jan,Q1,Weekday,SwiftLine,R. Davis,Minneapolis,Grand Forks,Winnipeg,Grand Forks to Winnipeg,1078,Flatbed,Snow,Strict,Traffic,External,23.3,24.2,55,Minor,Late,Late,On-Time
2217,2024-01-16,2024,1,Jan,Q1,Weekday,NorthTrail,M. Clark,Des Moines,Minneapolis,Chicago,Minneapolis to Chicago,1050,Flatbed,None,Open,Dispatch/Planning,Carrier,17.9,19.4,89,Minor,Late,Late,At-Risk
1100,2024-01-16,2024,1,Jan,Q1,Weekday,NorthTrail,J. Lee,Des Moines,Grand Forks,Omaha,Grand Forks to Omaha,629,Reefer,Snow,Open,Dock Delay,Shipper/Receiver,12.5,12.9,24,On-Time,On-Time,Late,On-Time
4230,2024-01-16,2024,1,Jan,Q1,Weekday,SwiftLine,M. Clark,Fargo,Fargo,Omaha,Fargo to Omaha,1050,Dry,Snow,Open,Inspection,External,22.1,26.3,250,Severe,Late,Late,Failure
1068,2024-01-16,2024,1,Jan,Q1,Weekday,NorthTrail,J. Lee,Fargo,Grand Forks,Chicago,Grand Forks to Chicago,1189,Dry,Snow,Strict,Hurricane Disruption,External,22.9,40.0,1028,Severe,Late,Late,Failure
2793,2024-01-17,2024,1,Jan,Q1,Weekday,RoadBull,J. Lee,Minneapolis,Grand Forks,Chicago,Grand Forks to Chicago,301,Dry,None,Strict,Traffic,External,6.5,6.8,19,On-Time,On-Time,Late,On-Time
249,2024-01-17,2024,1,Jan,Q1,Weekday,RoadBull,R. Davis,Des Moines,Sioux Falls,Omaha,Sioux Falls to Omaha,760,Flatbed,Rain,Standard,Traffic,Carrier,15.6,15.6,1,On-Time,On-Time,On-Time,On-Time
4161,2024-01-17,2024,1,Jan,Q1,Weekday,SwiftLine,A. Smith,Minneapolis,Winnipeg,Kansas City,Winnipeg to Kansas City,501,Reefer,Snow,Standard,Weather,External,8.5,10.2,105,Moderate,Late,Late,At-Risk
1259,2024-01-17,2024,1,Jan,Q1,Weekday,NorthTrail,M. Clark,Des Moines,Sioux Falls,Kansas City,Sioux Falls to Kansas City,576,Dry,High Wind,Standard,Winter Storm Closure,External,11.3,21.4,604,Severe,Late,Late,Failure
1893,2024-01-17,2024,1,Jan,Q1,Weekday,NorthTrail,R. Davis,Fargo,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,922,Dry,None,Strict,Dispatch/Planning,Carrier,18.7,19.3,38,Minor,On-Time,Late,On-Time
1864,2024-01-17,2024,1,Jan,Q1,Weekday,SwiftLine,J. Lee,Fargo,Winnipeg,Chicago,Winnipeg to Chicago,1139,Reefer,None,Strict,Dock Delay,Shipper/Receiver,24.7,25.3,35,Minor,On-Time,Late,On-Time
2959,2024-01-17,2024,1,Jan,Q1,Weekday,SwiftLine,J. Lee,Fargo,Minneapolis,Chicago,Minneapolis to Chicago,220,Reefer,Snow,Open,Weather,External,4.7,4.9,11,On-Time,On-Time,On-Time,On-Time
1032,2024-01-17,2024,1,Jan,Q1,Weekday,SwiftLine,A. Smith,Fargo,Fargo,Winnipeg,Fargo to Winnipeg,1154,Dry,Rain,Strict,Weather,External,24.8,25.4,39,Minor,On-Time,Late,On-Time
3172,2024-01-17,2024,1,Jan,Q1,Weekday,NorthTrail,M. Clark,Minneapolis,Fargo,Minneapolis,Fargo to Minneapolis,1199,Dry,None,Strict,Dock Delay,Shipper/Receiver,25.9,26.3,25,On-Time,On-Time,Late,On-Time
1238,2024-01-17,2024,1,Jan,Q1,Weekday,NorthTrail,M. Clark,Winnipeg,Winnipeg,Kansas City,Winnipeg to Kansas City,399,Dry,Snow,Standard,Winter Storm Closure,External,7.1,15.2,484,Severe,Late,Late,Failure
1049,2024-01-17,2024,1,Jan,Q1,Weekday,NorthTrail,M. Clark,Winnipeg,Minneapolis,Chicago,Minneapolis to Chicago,642,Reefer,Snow,Strict,Inspection,External,11.9,11.9,0,On-Time,On-Time,On-Time,On-Time
989,2024-01-17,2024,1,Jan,Q1,Weekday,NorthTrail,R. Davis,Des Moines,Grand Forks,Chicago,Grand Forks to Chicago,644,Reefer,Snow,Strict,Traffic,External,13.0,13.2,10,On-Time,On-Time,On-Time,On-Time
3405,2024-01-17,2024,1,Jan,Q1,Weekday,RoadBull,M. Clark,Winnipeg,Minneapolis,Chicago,Minneapolis to Chicago,756,Flatbed,None,Standard,Traffic,Carrier,15.3,17.4,126,Moderate,Late,Late,Failure
5000,2024-01-18,2024,1,Jan,Q1,Weekday,FastFreight,R. Davis,Winnipeg,Winnipeg,Minneapolis,Winnipeg to Minneapolis,439,Flatbed,None,Standard,Traffic,Driver,7.5,11.4,236,Severe,Late,Late,Failure
3753,2024-01-18,2024,1,Jan,Q1,Weekday,FastFreight,R. Davis,Fargo,Minneapolis,Winnipeg,Minneapolis to Winnipeg,860,Dry,Rain,Standard,Traffic,Driver,17.5,18.0,31,Minor,On-Time,Late,On-Time
272,2024-01-18,2024,1,Jan,Q1,Weekday,FastFreight,R. Davis,Winnipeg,Minneapolis,Omaha,Minneapolis to Omaha,964,Reefer,Rain,Standard,Inspection,External,17.9,18.7,47,Minor,Late,Late,At-Risk
3366,2024-01-18,2024,1,Jan,Q1,Weekday,SwiftLine,J. Lee,Fargo,Winnipeg,Chicago,Winnipeg to Chicago,815,Dry,Snow,Strict,Traffic,Carrier,17.1,17.1,0,On-Time,On-Time,On-Time,On-Time
901,2024-01-18,2024,1,Jan,Q1,Weekday,FastFreight,R. Davis,Des Moines,Fargo,Omaha,Fargo to Omaha,905,Flatbed,High Wind,Standard,Dispatch/Planning,Carrier,17.9,18.8,54,Minor,Late,Late,At-Risk
900,2024-01-19,2024,1,Jan,Q1,Weekday,RoadBull,A. Smith,Winnipeg,Grand Forks,Kansas City,Grand Forks to Kansas City,867,Dry,Rain,Standard,Traffic,Carrier,15.0,15.5,30,On-Time,On-Time,Late,On-Time
2621,2024-01-19,2024,1,Jan,Q1,Weekday,RoadBull,A. Smith,Fargo,Sioux Falls,Chicago,Sioux Falls to Chicago,770,Reefer,Snow,Open,Inspection,External,15.5,16.6,69,Minor,Late,Late,On-Time
3389,2024-01-19,2024,1,Jan,Q1,Weekday,FastFreight,A. Smith,Minneapolis,Grand Forks,Omaha,Grand Forks to Omaha,741,Dry,Rain,Strict,Traffic,Carrier,12.5,12.5,0,On-Time,On-Time,On-Time,On-Time
2911,2024-01-19,2024,1,Jan,Q1,Weekday,SwiftLine,J. Lee,Fargo,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,1074,Reefer,Snow,Strict,Traffic,External,21.5,21.7,10,On-Time,On-Time,On-Time,On-Time
2408,2024-01-19,2024,1,Jan,Q1,Weekday,SwiftLine,R. Davis,Fargo,Winnipeg,Kansas City,Winnipeg to Kansas City,389,Dry,High Wind,Strict,Dock Delay,Shipper/Receiver,8.1,19.0,657,Severe,Late,Late,Failure
4518,2024-01-19,2024,1,Jan,Q1,Weekday,SwiftLine,J. Lee,Fargo,Winnipeg,Minneapolis,Winnipeg to Minneapolis,992,Reefer,Snow,Open,Traffic,Carrier,19.9,20.9,62,Minor,Late,Late,On-Time
3151,2024-01-19,2024,1,Jan,Q1,Weekday,SwiftLine,R. Davis,Winnipeg,Minneapolis,Chicago,Minneapolis to Chicago,235,Dry,None,Standard,Dispatch/Planning,Carrier,4.7,5.2,27,On-Time,On-Time,Late,On-Time
3591,2024-01-19,2024,1,Jan,Q1,Weekday,NorthTrail,A. Smith,Minneapolis,Winnipeg,Minneapolis,Winnipeg to Minneapolis,1135,Dry,Snow,Strict,Traffic,Carrier,23.4,23.5,9,On-Time,On-Time,On-Time,On-Time
405,2024-01-19,2024,1,Jan,Q1,Weekday,NorthTrail,J. Lee,Fargo,Grand Forks,Kansas City,Grand Forks to Kansas City,828,Reefer,None,Strict,Traffic,Carrier,14.9,15.4,30,On-Time,On-Time,Late,On-Time
2059,2024-01-19,2024,1,Jan,Q1,Weekday,SwiftLine,M. Clark,Des Moines,Fargo,Winnipeg,Fargo to Winnipeg,856,Dry,Rain,Strict,Breakdown,Driver,14.6,15.0,26,On-Time,On-Time,Late,On-Time
4026,2024-01-19,2024,1,Jan,Q1,Weekday,SwiftLine,J. Lee,Des Moines,Grand Forks,Chicago,Grand Forks to Chicago,992,Dry,None,Standard,Hurricane Disruption,External,17.9,35.1,1033,Severe,Late,Late,Failure
1556,2024-01-19,2024,1,Jan,Q1,Weekday,RoadBull,A. Smith,Des Moines,Winnipeg,Chicago,Winnipeg to Chicago,670,Reefer,Rain,Standard,Inspection,External,14.0,14.5,31,Minor,On-Time,Late,On-Time
1980,2024-01-19,2024,1,Jan,Q1,Weekday,SwiftLine,J. Lee,Winnipeg,Fargo,Minneapolis,Fargo to Minneapolis,549,Flatbed,Snow,Standard,Weather,External,9.5,9.8,17,On-Time,On-Time,Late,On-Time
3196,2024-01-20,2024,1,Jan,Q1,Weekend,FastFreight,A. Smith,Fargo,Grand Forks,Omaha,Grand Forks to Omaha,946,Dry,None,Standard,Traffic,Carrier,15.9,16.4,33,Minor,On-Time,Late,On-Time
289,2024-01-20,2024,1,Jan,Q1,Weekend,RoadBull,M. Clark,Fargo,Fargo,Omaha,Fargo to Omaha,582,Flatbed,High Wind,Strict,Traffic,Carrier,11.0,12.4,87,Minor,Late,Late,At-Risk
2036,2024-01-20,2024,1,Jan,Q1,Weekend,SwiftLine,R. Davis,Des Moines,Winnipeg,Kansas City,Winnipeg to Kansas City,597,Dry,None,Strict,Traffic,Carrier,13.3,14.4,68,Minor,Late,Late,On-Time
2580,2024-01-20,2024,1,Jan,Q1,Weekend,SwiftLine,R. Davis,Fargo,Sioux Falls,Minneapolis,Sioux Falls to Minneapolis,454,Reefer,Snow,Open,Dock Delay,Shipper/Receiver,9.6,11.0,87,Minor,Late,Late,At-Risk
1163,2024-01-20,2024,1,Jan,Q1,Weekend,RoadBull,J. Lee,Des Moines,Minneapolis,Winnipeg,Minneapolis to Winnipeg,718,Dry,None,Strict,Weather,External,12.2,12.3,8,On-Time,On-Time,On-Time,On-Time
2019,2024-01-20,2024,1,Jan,Q1,Weekend,NorthTrail,M. Clark,Winnipeg,Grand Forks,Kansas City,Grand Forks to Kansas City,425,Reefer,High Wind,Standard,Weather,External,7.5,9.0,91,Moderate,Late,Late,At-Risk
2026,2024-01-20,2024,1,Jan,Q1,Weekend,SwiftLine,A. Smith,Des Moines,Sioux Falls,Kansas City,Sioux Falls to Kansas City,435,Reefer,Rain,Open,Traffic,Driver,8.0,8.8,45,Minor,On-Time,Late,On-Time
4390,2024-01-20,2024,1,Jan,Q1,Weekend,FastFreight,M. Clark,Des Moines,Winnipeg,Chicago,Winnipeg to Chicago,1186,Reefer,Rain,Strict,Inspection,External,19.9,20.7,47,Minor,Late,Late,On-Time
1487,2024-01-20,2024,1,Jan,Q1,Weekend,NorthTrail,R. Davis,Minneapolis,Minneapolis,Omaha,Minneapolis to Omaha,399,Reefer,None,Strict,Breakdown,Carrier,7.9,7.9,0,On-Time,On-Time,On-Time,On-Time
4181,2024-01-21,2024,1,Jan,Q1,Weekend,FastFreight,R. Davis,Des Moines,Grand Forks,Chicago,Grand Forks to Chicago,887,Reefer,Snow,Standard,Weather,External,17.1,19.1,122,Moderate,Late,Late,Failure
3318,2024-01-21,2024,1,Jan,Q1,Weekend,SwiftLine,M. Clark,Minneapolis,Fargo,Kansas City,Fargo to Kansas City,1056,Flatbed,High Wind,Standard,Breakdown,Carrier,19.2,32.8,818,Severe,Late,Late,Failure
1860,2024-01-21,2024,1,Jan,Q1,Weekend,FastFreight,R. Davis,Winnipeg,Fargo,Winnipeg,Fargo to Winnipeg,905,Dry,Rain,Strict,Traffic,Carrier,19.0,19.0,2,On-Time,On-Time,On-Time,On-Time
4871,2024-01-21,2024,1,Jan,Q1,Weekend,RoadBull,M. Clark,Winnipeg,Fargo,Winnipeg,Fargo to Winnipeg,658,Reefer,Snow,Strict,Dock Delay,Shipper/Receiver,11.1,12.6,89,Minor,Late,Late,At-Risk
1593,2024-01-21,2024,1,Jan,Q1,Weekend,FastFreight,J. Lee,Minneapolis,Minneapolis,Winnipeg,Minneapolis to Winnipeg,1170,Dry,Rain,Standard,Traffic,Carrier,21.3,21.8,28,On-Time,On-Time,Late,On-Time
4758,2024-01-21,2024,1,Jan,Q1,Weekend,SwiftLine,R. Davis,Des Moines,Minneapolis,Omaha,Minneapolis to Omaha,929,Dry,None,Strict,Traffic,Carrier,18.5,18.6,5,On-Time,On-Time,On-Time,On-Time
1435,2024-01-21,2024,1,Jan,Q1,Weekend,SwiftLine,R. Davis,Minneapolis,Winnipeg,Omaha,Winnipeg to Omaha,250,Dry,None,Strict,Breakdown,Carrier,4.5,4.5,0,On-Time,On-Time,On-Time,On-Time
2130,2024-01-21,2024,1,Jan,Q1,Weekend,RoadBull,R. Davis,Winnipeg,Minneapolis,Omaha,Minneapolis to Omaha,584,Dry,Rain,Standard,Traffic,External,11.7,12.4,41,Minor,On-Time,Late,On-Time
6,2024-01-21,2024,1,Jan,Q1,Weekend,RoadBull,R. Davis,Fargo,Grand Forks,Winnipeg,Grand Forks to Winnipeg,370,Dry,Snow,Open,Traffic,Carrier,8.2,8.8,37,Minor,On-Time,Late,On-Time
1296,2024-01-21,2024,1,Jan,Q1,Weekend,FastFreight,R. Davis,Des Moines,Minneapolis,Kansas City,Minneapolis to Kansas City,532,Dry,Rain,Strict,Traffic,Carrier,9.1,9.9,47,Minor,Late,Late,On-Time
37,2024-01-21,2024,1,Jan,Q1,Weekend,RoadBull,A. Smith,Winnipeg,Winnipeg,Kansas City,Winnipeg to Kansas City,832,Reefer,Snow,Standard,Dock Delay,Shipper/Receiver,16.7,16.8,4,On-Time,On-Time,On-Time,On-Time
4309,2024-01-22,2024,1,Jan,Q1,Weekday,RoadBull,M. Clark,Minneapolis,Winnipeg,Minneapolis,Winnipeg to Minneapolis,826,Dry,None,Strict,Traffic,Carrier,15.8,15.8,0,On-Time,On-Time,On-Time,On-Time
2609,2024-01-22,2024,1,Jan,Q1,Weekday,SwiftLine,J. Lee,Winnipeg,Minneapolis,Chicago,Minneapolis to Chicago,1179,Flatbed,Rain,Standard,Dock Delay,Shipper/Receiver,20.6,21.2,38,Minor,On-Time,Late,On-Time
1262,2024-01-22,2024,1,Jan,Q1,Weekday,RoadBull,M. Clark,Fargo,Grand Forks,Chicago,Grand Forks to Chicago,662,Dry,Rain,Standard,Traffic,Driver,12.9,13.0,3,On-Time,On-Time,On-Time,On-Time
2153,2024-01-22,2024,1,Jan,Q1,Weekday,FastFreight,R. Davis,Minneapolis,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,226,Flatbed,Snow,Open,Weather,External,3.9,4.7,46,Minor,Late,Late,On-Time
4546,2024-01-22,2024,1,Jan,Q1,Weekday,RoadBull,J. Lee,Des Moines,Winnipeg,Kansas City,Winnipeg to Kansas City,1023,Dry,Snow,Standard,Dock Delay,Shipper/Receiver,22.1,23.2,69,Minor,Late,Late,At-Risk
232,2024-01-22,2024,1,Jan,Q1,Weekday,SwiftLine,R. Davis,Winnipeg,Fargo,Minneapolis,Fargo to Minneapolis,346,Dry,None,Open,Weather,External,5.9,6.9,59,Minor,Late,Late,On-Time
26,2024-01-22,2024,1,Jan,Q1,Weekday,FastFreight,A. Smith,Fargo,Winnipeg,Minneapolis,Winnipeg to Minneapolis,645,Reefer,Rain,Open,Traffic,Carrier,14.3,15.2,57,Minor,Late,Late,On-Time
3992,2024-01-22,2024,1,Jan,Q1,Weekday,SwiftLine,R. Davis,Minneapolis,Grand Forks,Winnipeg,Grand Forks to Winnipeg,920,Reefer,Snow,Strict,Traffic,Carrier,17.5,17.5,0,On-Time,On-Time,On-Time,On-Time
1291,2024-01-22,2024,1,Jan,Q1,Weekday,NorthTrail,R. Davis,Des Moines,Fargo,Omaha,Fargo to Omaha,656,Dry,Snow,Standard,Breakdown,Carrier,12.0,12.0,0,On-Time,On-Time,On-Time,On-Time
3124,2024-01-22,2024,1,Jan,Q1,Weekday,NorthTrail,A. Smith,Minneapolis,Grand Forks,Winnipeg,Grand Forks to Winnipeg,1009,Dry,None,Open,Breakdown,Carrier,17.2,20.6,201,Severe,Late,Late,Failure
3046,2024-01-22,2024,1,Jan,Q1,Weekday,SwiftLine,J. Lee,Des Moines,Winnipeg,Minneapolis,Winnipeg to Minneapolis,895,Dry,Snow,Strict,Dispatch/Planning,Carrier,16.6,16.6,0,On-Time,On-Time,On-Time,On-Time
4950,2024-01-22,2024,1,Jan,Q1,Weekday,FastFreight,J. Lee,Winnipeg,Winnipeg,Chicago,Winnipeg to Chicago,728,Dry,High Wind,Strict,Traffic,Carrier,13.2,14.3,67,Minor,Late,Late,On-Time
1388,2024-01-22,2024,1,Jan,Q1,Weekday,NorthTrail,J. Lee,Des Moines,Grand Forks,Minneapolis,Grand Forks to Minneapolis,1087,Flatbed,None,Standard,Inspection,External,19.7,20.3,38,Minor,On-Time,Late,On-Time
2699,2024-01-22,2024,1,Jan,Q1,Weekday,RoadBull,M. Clark,Des Moines,Minneapolis,Winnipeg,Minneapolis to Winnipeg,1175,Dry,Snow,Open,Traffic,External,22.4,22.9,28,On-Time,On-Time,Late,On-Time
3189,2024-01-22,2024,1,Jan,Q1,Weekday,SwiftLine,A. Smith,Fargo,Grand Forks,Chicago,Grand Forks to Chicago,1053,Dry,None,Strict,Traffic,Carrier,17.7,18.2,29,On-Time,On-Time,Late,On-Time
825,2024-01-23,2024,1,Jan,Q1,Weekday,NorthTrail,J. Lee,Des Moines,Fargo,Winnipeg,Fargo to Winnipeg,1077,Reefer,Snow,Strict,Traffic,Carrier,20.3,20.6,17,On-Time,On-Time,Late,On-Time
2733,2024-01-23,2024,1,Jan,Q1,Weekday,NorthTrail,J. Lee,Fargo,Sioux Falls,Winnipeg,Sioux Falls to Winnipeg,1134,Dry,None,Strict,Traffic,Driver,21.0,21.4,21,On-Time,On-Time,Late,On-Time
554,2024-01-23,2024,1,Jan,Q1,Weekday,SwiftLine,M. Clark,Des Moines,Winnipeg,Kansas City,Winnipeg to Kansas City,947,Dry,Snow,Open,Traffic,Carrier,20.0,21.1,69,Minor,Late,Late,On-Time
